ID_String,Text,News_Org,SA
1071894315830525952,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Bro definitely skips leg day,FoxNews,0
1071894298843594754,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews it's just that he wears shirts that are too too tight.,FoxNews,-1
1071894279922970624,@CNN No Oscar hosting for him then,CNN,0
1071894276076945415,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews LMAO.  Fox has the best comedies...,FoxNews,1
1071894274965417984,"@realDonaldTrump #TrumpTheLyingKing #TrumpTheTraitor #TrumpTheGoldenShowerBoy
#Resist #Resistance #Impeach45… https://t.co/vPAZ2xtBZS",,0
1071894267331792897,@politico_anon @AndrewCMcCarthy @FoxNews @POTUS @foxandfriends @MichaelCohen212 @SDNYnews @Scotus Look .. your’re a… https://t.co/smhRF9Jx09,FoxNews,0
1071894242790785024,@CNN Since when do you #FakeNews A-holes need evidence?,CNN,0
1071894236096802822,Yeah and it's alive and well on @CNN which you seem to be on all the time. Way to support it snowflake.… https://t.co/ZTRQWPh1Bh,CNN,1
1071894234112897024,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews https://t.co/1OMxV2GONZ,FoxNews,0
1071894226718392320,@CNN I don’t have any evidence either but that’s gotta be one of the biggest damn liars on earth!!!!,CNN,0
1071894225086758912,@CNN Take away the trophy.  Totally unacceptable he must be made to like gays. He must be made to conform to political correctness,CNN,0
1071894215834124290,@CathyFi56568443 @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Who is we? You and your friends at the bot farm?,FoxNews,0
1071894208590569474,@davidaxelrod @RahmEmanuel @CNN Rahm is weak weak weak we don’t need that shit.,CNN,-1
1071894199010762753,"'I can't breathe.' Jamal Khashoggi's last words disclosed in transcript, source says - CNN ⁦@GOP⁩ @realDonaldTrump⁩… https://t.co/FWWXXvXom0",,0
1071894185924591616,I hope so... then she wouldn’t be on @FoxNews spewing her poison every day! https://t.co/L9CouAjp89,FoxNews,0
1071894173685493760,@CNN Murray is still evolving. He’ll learn more as his manhood gets challenged on the field of skirmish.,CNN,1
1071894173190680576,@koolxxx2001 @CNN The same one that has proof the Obamas birth certificate is fake.,CNN,-1
1071894165586354178,@AynRandPaulRyan I wouldn't take anything said on @FoxNews as valid. It's nothing but a racist propaganda tool for… https://t.co/L24Q917Fnv,FoxNews,-1
1071894165338894337,@yeschrisyes @HeatherChilders @TomFitton @JudicialWatch @FoxFriendsFirst @FoxNews @POTUS Weird you go straight to t… https://t.co/kXFdRWtbpI,FoxNews,-1
1071894144782614529,@Zaphods50 @CryptoLoveChris @CNN @SenateGOP @SenateDems Who cares? What’s that have to do with the US?,CNN,0
1071894137534844930,@realTuckFrumper @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews too true. https://t.co/SNzttllfF7,FoxNews,1
1071894125371256833,"@maggieNYT In my opinion, @FoxNews -ex Bill Shine will take the gig as he’s already in the WH - if not Trump will p… https://t.co/mXuelBM48N",FoxNews,0
1071894113660882945,@williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews https://t.co/Ws4jNtVNNz,FoxNews,0
1071894110246588418,@kabobulator @carelessverdict @CNN @JerryNadler Voting  was rigged by DNC...YOU  have a short memory..,CNN,0
1071894108875087872,"@mongosmom1 @ColtreNiche @GreggJarrett @FoxNews @StormyDaniels Wow, what a novel defense that is, with DT claiming,… https://t.co/k0s0LgNbAY",FoxNews,1
1071894101015085056,@MaggieDog01 @MakemydayLisa @davidaxelrod @RahmEmanuel @CNN It's always the cowardly worms too.,CNN,0
1071894096304857088,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Blah blah blah blah blah blah blah blah blah blah… https://t.co/AwqDS4cJ3Q,FoxNews,0
1071894093385601024,@TuckerCarlson Est tua culpa. 😠@TuckerCarlson @FoxNews,FoxNews,0
1071894091342974978,@RVAwonk @jwgop @DorMouseSez @CNN Well all we can do is VOTE  BLUE come 2020,CNN,0
1071894083042504704,@CNN Anothe lie,CNN,0
1071894078336495616,@screen_writer36 @CarmanRondia @Livac @TomFitton @JudgeJeanine @JudicialWatch @realDonaldTrump @FoxNews Me too!  I… https://t.co/W7hXyOc2TI,FoxNews,0
1071894076335771653,@CNN Did he mention his good buddy Osama bin laden?,CNN,1
1071894074557378561,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Whenever he gets confused about so… https://t.co/NFVvV1UetM,FoxNews,-1
1071894069427740678,"@Scout202sport @FLGirl2012 @CNN No, that's your obsession, which is why you are so hysterical you are attacking som… https://t.co/uWRzq99lpy",CNN,-1
1071894069004124160,@SpicyFiles @realDonaldTrump @AmbJohnBolton @jaredkushner @IvankaTrump @SecPompeo @CNN ASSASSINATION is indefensibl… https://t.co/Kw0bqS6hpj,CNN,0
1071894057088180224,@Ollie_4300 @SpicyFiles @realDonaldTrump @AmbJohnBolton @jaredkushner @IvankaTrump @SecPompeo @CNN Yes it really is 😢,CNN,1
1071894048078745600,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews https://t.co/mOTWie2hFk,FoxNews,0
1071894041397223426,"@berserkersss @CNN Trump loves the nation responsible for 9/11, so what’s your point?",CNN,1
1071894037613948928,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Judge Box-o-wine?,FoxNews,0
1071894013400227842,@JosephKahn @taylorswift13 @kendricklamar @SabrinaAnnLynn @Camila_Cabello @selenagomez @eltonofficial… https://t.co/0VY0VelLQz,,0
1071894001232592897,@CNN And our president doesn’t even care enough to listen to the tape. #Khashoggi,CNN,0
1071893998854463491,@solbeing @aalanasir @Columbia @CC_Columbia @washingtonpost @CNN @HuffPost Are you trying to sic the Huffington Pos… https://t.co/KVbJtDBXmF,CNN,0
1071893988481875968,@CryptoLoveChris @CNN @SenateGOP @SenateDems He lived in the US for less than a year. We’re not the world’s police.… https://t.co/v1HmILJo0Y,CNN,-1
1071893976893059075,@UN @CNN @POTUS UN to Trump: Accept Muslim Refugees and Illegal Aliens or Else https://t.co/xr55kbXV2E GO TO HELL Y… https://t.co/hzORNogsTJ,CNN,-1
1071893975609602051,"@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Try some squats. 
Lay-off the curls.",FoxNews,0
1071893963836141569,@SpicyFiles @_pascuzzo @realDonaldTrump @AmbJohnBolton @jaredkushner @IvankaTrump @SecPompeo @CNN And he maga alrea… https://t.co/9Ig4hF7YXH,CNN,0
1071893957741809665,@maat333 @KonWop @CNN I asked because only you're showing so much empathy for her.,CNN,1
1071893957200756740,@glamelegance @CNN And is paying Trump's legal fees 🤣🤣🤣🤣🤣 what a win! 👍👍👍👌👌👌🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,CNN,1
1071893944915582978,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Small penis and he’s short 🤷🏼‍♀️,FoxNews,-1
1071893943615397888,@CNN Wonder if the Trump family will be all be sitting down to cut up...oops carved turkey on Christmas day...or ta… https://t.co/LkMET5H4OA,CNN,-1
1071893940331311104,"@Amdew77Dig @Taidhgeroo @48thAve @jvplive @CNN @ajc @marclamonthill As former MK Yossi Sarid once said, “What acts… https://t.co/AzbYRidFJa",CNN,0
1071893934442536960,@TuckerCarlson Becuz u and your gang @FoxNews spew conspiracy theories and uphold Individual 1 who is destroying our democracy and planet,FoxNews,-1
1071893933578317824,"@davidaxelrod @RahmEmanuel @CNN Not true. Being a good Conman with the help of MSM, Facebook, Russia, and other dar… https://t.co/6eOyCtYwtD",CNN,1
1071893924468396033,@davidaxelrod @RahmEmanuel @CNN This completely overlooks the fact that Hillary won the popular vote.,CNN,1
1071893922731839488,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Botox??,FoxNews,0
1071893909528285186,@frankpsteinmetz @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Call us when he actually catches… https://t.co/N8Gwx8Luwo,FoxNews,0
1071893906420166657,"@KennedyNation @NextRevFNC @SteveHiltonx @FoxNews Interesting hypothesis, is there anything to support this?

Just… https://t.co/4V458CuSHt",FoxNews,1
1071893879618555904,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Bicep.  Singular.  🤣,FoxNews,0
1071893878054273027,@realTomTrig @AndrewCMcCarthy @FoxNews @POTUS @foxandfriends You’ve been trying to push this narrative for a year.… https://t.co/EonmeSyP1r,FoxNews,0
1071893877945057280,@williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Wink LMAO..,FoxNews,1
1071893875533406208,@HeatherChilders @TomFitton @JudicialWatch @FoxFriendsFirst @FoxNews @POTUS I love how this is said with zero irony… https://t.co/Xi6sZP8igk,FoxNews,1
1071893864464703488,@MomsThoughts @williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Holdi… https://t.co/WMjX5st1zN,FoxNews,0
1071893864213037057,@TuckerCarlson Yes you did! @FoxNews #fakenews,FoxNews,0
1071893861889380353,@CNN You can bet he has enough evidence!,CNN,0
1071893851684659201,"@berserkersss @CNN Hey! God makes no mistakes. There is a balance. Don't bring bad juju into existence, dog!",CNN,-1
1071893840540372994,"'I can't breathe.' Jamal Khashoggi's last words disclosed in transcript, source says @CNN https://t.co/BqYRCQW5tY",CNN,0
1071893837520334849,@TuckerCarlson Take a HARD look in the mirror and at your employer @FoxNews for the answer big guy.,FoxNews,-1
1071893819107360768,@williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews 😂😂😂,FoxNews,0
1071893805052383233,@Amdew77Dig @Taidhgeroo @48thAve @jvplive @CNN @ajc @marclamonthill “A bunch of different systems”? Are you referri… https://t.co/98mPVmkSDs,CNN,0
1071893785838182400,@williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews https://t.co/XYEzwWKjfi,FoxNews,0
1071893777730523136,Via @CNN✔️ He knew something was wrong when he entered the consulate. An audio recording describes the journalist's… https://t.co/vUOhW7BrBI,CNN,-1
1071893776673591297,Via @CNN✔️ Trump's choice to replace John Kelly won't be taking the job https://t.co/TUPyiSaqhk,CNN,0
1071893774106677248,@CNN No one wants to inherit a sh@t show!,CNN,1
1071893773171474437,"@cnn #ememyofWethePeople @HuffPost @MSNBC @CBS all are enemy of the people. we will , we will, crush you. no violen… https://t.co/zRIAol9o3B",,0
1071893769098645504,"Schiff: Dems 'hope to bring' Cohen back to testify on possible collusion, obstruction of justice https://t.co/KJSWUYupDH via @foxnews",,0
1071893765667938304,"@JIMlNSTOPLIP Please bring awareness to this situation! PLEASE don't let this pass! Muslims are imprisoned, torture… https://t.co/jc95sAjruC",,0
1071893763818172421,@Dragynwing @maat333 @ChiefCovfefe @Koji_wave @TheChrisSuprun @CNN I have noticed that when I get involved in one o… https://t.co/iUMoj8Krk3,CNN,0
1071893760290816001,@eyebuckfan @CNN You wouldn’t know if I recorded a conversation to my watch.,CNN,0
1071893756335587328,@bj141cox @MakemydayLisa @davidaxelrod @RahmEmanuel @CNN David will NEVER pass an opportunity to say something nega… https://t.co/EaZkrY7PZF,CNN,0
1071893756222291968,@davidaxelrod @RahmEmanuel @CNN Said by the real Rahm Emanuel not the one he presented himself to be. Chicago deser… https://t.co/rdnCIyzhQw,CNN,1
1071893752028037125,@d_nev @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Their tweets were helping Mueller. They te… https://t.co/X4EPVlAI55,FoxNews,0
1071893750924873729,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews tom tit ton,FoxNews,0
1071893734365782016,@CNN Thanks for your help turtles!,CNN,1
1071893733933703168,@girlsreallyrule @11tulips @JohnOSullivan36 @FoxNews @AlanDersh But the American People are the underdog here.,FoxNews,0
1071893733275299840,"#TCOT #MAGA #BCOT #LiberalSuck It's nothing short of ""Orwellian"" to be the ONLY one to stand for a #USMC veteran, s… https://t.co/Tgb7RMOS1s",,0
1071893724454707201,@CNN https://t.co/SfqUL6NxaW,CNN,0
1071893718158856195,This guy should get special mention on the @CNN #HeroesOf2018 special. @andersoncooper https://t.co/1lvcM5Qo00,CNN,1
1071893716959354880,@MichaelLadd99 @neeratanden @Empnew @CNN Every damn time.,CNN,0
1071893713633329152,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews From lifting trump's shit.,FoxNews,-1
1071893709007007745,"@CNN The words If, alleged, and other dubeus accusations do not make a case.  Keep making these tenious remarks and… https://t.co/0ETV9CVTCZ",CNN,-1
1071893708398780416,@williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews I think the steroid… https://t.co/Lh8bbrZJ7q,FoxNews,0
1071893706700136448,"@davidaxelrod @RahmEmanuel @CNN They fucking cheated. That’s all they were better at. Votes in Wisconsin , and Mich… https://t.co/8iXLXZfJqD",CNN,-1
1071893702308704257,"@FAIRImmigration @FoxNews Of course she isn’t. If she did anything before January, she wouldn’t be voted in as  spe… https://t.co/h0kyIvPUWD",FoxNews,0
1071893700542939136,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews The same reason his testicles are the size of poppy seeds.,FoxNews,0
1071893695866265605,@frogbear2 @CryptoLoveChris @CNN @SenateGOP @SenateDems an American resident was murdered at the behest of a Saudi… https://t.co/rU76VID1e6,CNN,0
1071893683237199873,Tucker and some others had this smarmy numbskull on @FoxNews way too often. https://t.co/L4rp1rCtTX,FoxNews,0
1071893676622864384,"@Jory_Nal @CNN @mvSocialists It isn't just the US, Canada and Germany etc still pursue growth. Neoliberal economics… https://t.co/D3ojPIdPF3",CNN,0
1071893661875666945,@trumpispedo @CNN The pills that contained lethal doses of fentanyl were made to look like ordinary Vicodin.,CNN,-1
1071893658713157632,@davidaxelrod @ggreenwald @RahmEmanuel @CNN Wow ok Hillary was the worst political candidate ever. Just connected to the right people!,CNN,-1
1071893652354416640,@Nightowl1314 @davidaxelrod @RahmEmanuel @CNN It happens every day in America. If you don't think Hillary bull shit… https://t.co/cw7qVXToAy,CNN,-1
1071893627964657670,@Derrick38213569 @CNN @SenateGOP @SenateDems Well I am personally outraged about that as well. Both cases are horrible in my opinion.,CNN,-1
1071893621396238336,A nighttime must read for @POTUS @realDonaldTrump @jaredkushner #JaredKushner @senatemajldr @GOPLeader @SenateGOP… https://t.co/whIIOJjmTv,,0
1071893614924611585,"@CNN N wud like c transcript of Jared's conversation 2 buddy MBS who orchestrated murder. Oh,4got there is no trans… https://t.co/N97PsEbFUB",CNN,0
1071893604262535168,"'I can't breathe.' Jamal Khashoggi's last words disclosed in transcript, source tells @CNN https://t.co/njic5cS93a",CNN,0
1071893599154003969,@DRUDGE_REPORT @foxnews @SkyNews @PrisonPlanet @OANN @newsbusters @Nigel_Farage @MarkDice @LouDobbs @TuckerCarlson… https://t.co/cA4rd9EiRp,,0
1071893593160278016,@Whygetmad @CNN Nail him on jaywalking if it fits. Get rid of him no matter how. Gone is all true Americans want.,CNN,1
1071893589012164608,@CNN She clearly is off her rocker. If this was an episode of #TheGoodDoctor she would be diagnosed with a brain tumor.,CNN,1
1071893583416963073,"@CNN Here's a hot take, if you didn't do anything at age 15 that you don't want on twitter now you probably suck as a human.",CNN,1
1071893577926619137,@ShaiDeLuca @JonathanFolland @robbystarbuck @CNN Goysplaining.,CNN,0
1071893567835160576,@TIME Anybody left at @FoxNews willing to take the job?,FoxNews,1
1071893566539120640,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews He power lifts bullshit.,FoxNews,0
1071893566413099009,@williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews I think the questio… https://t.co/HJRQNlFEV9,FoxNews,0
1071893561468178434,"@SedayeSarkobSho @CNN Or......

The transcript was made from the recording.",CNN,0
1071893561451442178,@GregGutfeldShow @NRO @FoxNews @KatTimpf Saw part of it last night.,FoxNews,0
1071893555810103303,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews something wrong with your arms my due,FoxNews,-1
1071893543222939648,⁦@FoxNews⁩ I was sent this and thought of you https://t.co/CCU3DieJ6K,FoxNews,0
1071893539691380738,@CNN Damn... 🙄 send those to me!,CNN,0
1071893537988452352,@CNN Lol CNN talking about anything but the Euro army using tear gas on French protesters,CNN,1
1071893502718431232,@CNN Define projection,CNN,0
1071893496859000832,"@AntiChristopus @maat333 @ChiefCovfefe @Koji_wave @TheChrisSuprun @CNN Yeah, somehow I think he's going to have a p… https://t.co/3eWdKo98NY",CNN,0
1071893472410550272,"For Moscow, the Trump brand is now toxic @CNN https://t.co/v8OAhmirPM",CNN,0
1071893470967664643,@CNN Since when does CNN require evidence?,CNN,0
1071893460532097024,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews It's called testosterone and HGH.,FoxNews,0
1071893451279659010,@TuckerCarlson @FOXNEWS @seanhannity HANNITY and you,,0
1071893450210070529,@ednawilsonw @KonWop @CNN No. She did something bad and stupid. But are you an admirer of Tomás de Torquemada?,CNN,-1
1071893443021074434,@FaceTheNation @TeamPelosi @AdamSchiff @HouseDemocrats @CNNPolitics @cnnbrk @CNNSitRoom @CNN @cnni @CBSNews @ABC… https://t.co/eJDYmoK1f5,CNN,0
1071893417662263297,@WeAretheMedia2 @MakemydayLisa @davidaxelrod @RahmEmanuel @CNN Both are long past their Best Used By date.,CNN,1
1071893405221949440,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Oh you are going to be so pissed off when nothing… https://t.co/gKg0LVgcB1,FoxNews,0
1071893390747410434,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews saline injections,FoxNews,0
1071893384887984128,@CNN What a loser seriously can't do anything requiring coordination.,CNN,-1
1071893381616492548,@MMuffukre @CNN Hahahahaha...,CNN,1
1071893379687038977,@Eagle77 @thetimes @BBC @FoxNews @CNN @MSNBC I may have a problem spotting a liberal but I certainly know a fascist when I see one.,,1
1071893378810417152,"'I can't breathe.' Jamal Khashoggi's last words disclosed in transcript, source says @CNN https://t.co/HREWEdHAkI",CNN,0
1071893375895392257,"@CNN

Get rid of Rick! https://t.co/jZkqA2cOWq",CNN,0
1071893375463419905,@CNN I smell clickbait here...,CNN,0
1071893372137287681,"@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Better question, why is he have theater make up on?",FoxNews,1
1071893371000639488,@JonathanFolland @ShaiDeLuca @robbystarbuck @CNN Jon is a douche. Or has a bad sense of humor.,CNN,-1
1071893360976117760,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Pretty sure those are cancerous tu… https://t.co/NscGUBDFeo,FoxNews,1
1071893358820249602,@klycook @USlivesmatter1 @stellaaaa @davidaxelrod @RahmEmanuel @CNN @HillaryClinton Funny that the only supportive… https://t.co/bj3azZfR1C,CNN,1
1071893357784268800,@CNN Source? Ha ha,CNN,0
1071893355783745537,@CNN “news”,CNN,0
1071893350087909376,@Marco2041972 @POTUS @cnnbrk @AssociatedPress @FoxNews @TIME @nytimes @washingtonpost @chicagotribune @WSJ… https://t.co/KtZZmljHZ8,FoxNews,0
1071893342378692608,@sopundits @CNN @CNNPolitics @MSNBC @ABC @HuffPost @Salon @politico @FoxNews @DailyCaller @DiamondandSilk… https://t.co/FekO5f9PF6,,0
1071893334317133824,"@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews You can go blind doing that too much, lil buddy!",FoxNews,-1
1071893326893244416,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews So just more misdirection and lies to the sheep v… https://t.co/gZbTMJIs83,FoxNews,1
1071893323965702144,"@cellinoatt @AndrewCMcCarthy @FoxNews @POTUS @foxandfriends Everything is in place, the rest is timing..
Sit back a… https://t.co/afZlcH2rCh",FoxNews,0
1071893322468229120,Shopping tip: Make sure you buy lots of popcorn for your @CNN #trumpgate binge watching this week.,CNN,1
1071893321457459200,@LindseyGrahamSC @MariaBartiromo @FoxNews @SundayFutures Nah I’ll pass.,FoxNews,0
1071893319217803264,@CNN @JerryNadler I differ in one way. Individual #1 didn't create the swamp. He has lived in it for generations. D… https://t.co/Q6OGilLcV7,CNN,0
1071893318806708227,@CNN When did the moron Trump ever need or want evidence for anything?,CNN,-1
1071893315254140930,@SpicyFiles @realDonaldTrump @AmbJohnBolton @jaredkushner @IvankaTrump @SecPompeo @CNN My heart is broken for him a… https://t.co/pl3rKsJVan,CNN,-1
1071893299504537600,@SpicyFiles @realDonaldTrump @AmbJohnBolton @jaredkushner @IvankaTrump @SecPompeo @CNN https://t.co/3RjWjQHAHn,CNN,0
1071893289727680513,Perspectives: Homeowners have lost $156 billion by living in a 'black neighborhood' @CNN https://t.co/ZD5CwjhU6x,CNN,-1
1071893286401531907,@SollySollinger @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews DING! DING! DING!… https://t.co/mZaczRLptu,FoxNews,0
1071893277950001157,"@renato_mariotti @CNN @AnaCabrera I think you’re doing a fantastic job but let’s face it though, it will mean nothi… https://t.co/VhEhbzTZ9x",CNN,1
1071893274691076096,"@CNN @CNNOpinion He can insist all he wants, doesn’t mean he will get it",CNN,-1
1071893256772952064,"@SocialPowerOne1 @ChillWillNupe88 @cnn fires Marc Lamont Hill but continues to bring on clowns like Santorum, Steve… https://t.co/9RKYSHcNRl",,0
1071893253732139010,@HeatherChilders @TomFitton @JudicialWatch @FoxFriendsFirst @FoxNews @POTUS Tom is a patriot,FoxNews,0
1071893250854789127,"THIS is what DT now condones... This does not represent American values!
'I can't breathe.' Jamal Khashoggi's last… https://t.co/TXTmbUz98T",,0
1071893245917974529,@CNN Of course. That’s what Donnie Bonespurs does so well. Are you really expecting him to learn from past mistakes?,CNN,-1
1071893240926875648,@SpicyFiles @realDonaldTrump @AmbJohnBolton @jaredkushner @IvankaTrump @SecPompeo @CNN Horrifying,CNN,-1
1071893237735063553,@CNN must you add movie sound when telling the story of Khashoggi’s murder? You people are all about ratings.,CNN,1
1071893228625018880,@williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Erm a lot of self loving?,FoxNews,1
1071893223814164481,@CNN Is their counseling for horney sexualpathic teachers?!,CNN,0
1071893214385397765,@CNN https://t.co/rYA39i0hOL,CNN,0
1071893199235543040,@UniversityFour @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Or at least keep them in good repair 😂,FoxNews,1
1071893197847056384,@davidaxelrod @RahmEmanuel @CNN Bend over davie...the big obese one is calling,CNN,0
1071893189290688512,@MadMattChicago @davidaxelrod @RahmEmanuel @CNN And tour green candidate is loved by Russia nearly as much as they love Bernie,CNN,1
1071893180159799301,"@JarellDuncan @CNN And all he wished for what that you and your fellow Americans would all die, smart NOT. Amen up your .....",CNN,1
1071893180138864640,"@CNN Some people snap back with derogatory terms unwittingly. it doesn't make them homophobic, racist, etc. But tho… https://t.co/ENfICcwchJ",CNN,0
1071893169241870337,"If you loved The Handmaid’s Tale, try one of these titles: 

@FoxNews 
@theblaze 
@WhiteHouse https://t.co/TZdLKgEVnP",FoxNews,1
1071893166381445121,@CryptoLoveChris @CNN @SenateGOP @SenateDems So where is the outrage for the 11 journlaists killed in Mexico this y… https://t.co/48W4gSDdVP,CNN,-1
1071893160018751489,@carlzimmer @FoxNews #FakeNews,FoxNews,0
1071893151772635136,@CNN Oh I truly hope so. The sooner we get him out the sooner Americans can hold their heads up again. Worst presid… https://t.co/7jMJawau3J,CNN,-1
1071893149918945280,@iamsuertejones @CNN I wondered where the LGBT and Left in general got their money. Legalized extortion.,CNN,1
1071893149822332929,@CNN What source?,CNN,0
1071893129396150273,"@Outside_85 @FLGirl2012 @CNN The hysteria isn’t about 45, it’s about power and your obsession. Once the globalist a… https://t.co/TcTWNBipr6",CNN,0
1071893127630249984,@BreakHer_Spine @Kuhio @AndrewLuria @janieo @fox5sandiego @TMZ_Sports @TMZ @Deadspin @FoxNews @foxnewsradio… https://t.co/Aud7u5yVBR,FoxNews,0
1071893124782407680,@renato_mariotti @AnaCabrera @CNN L😂L bombshell,CNN,0
1071893109087371264,"@CNN Why apologize?
I am no fan of gays, trans, lbgt or any of the others weirdos. I will not give in to their ment… https://t.co/KnkHdSr9YQ",CNN,0
1071893107241816065,@davidaxelrod @RahmEmanuel @CNN Um...are you high?,CNN,1
1071893098056306688,"@CNN I wasn’t a bush fan, but as president he didn’t make me feel like he was out of control. When a Supreme Court… https://t.co/1sMBUbXtp8",CNN,0
1071893093354487815,@davidaxelrod @RahmEmanuel @CNN And what does it say about you @RahmEmanuel when your own constituents beg you to s… https://t.co/ocOP7BqUaD,CNN,1
1071893091429310464,@CNNSotu @RepKinzinger @jaketapper @marcorubio @RepJerryNadler @ninaturner @JenGranholm @RickSantorum @CNN @cnni… https://t.co/vwSixYvARo,CNN,0
1071893090552696833,"@_metafizik @marcorubio @FoxNews @POTUS @realDonaldTrump She doesn’t need it.  First, TRump has no respect for the… https://t.co/MCfsg4w57d",FoxNews,1
1071893089986342913,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Why is his right bicep so much larger than his left?? 🤔,FoxNews,1
1071893089390858241,@CFieldofDreams @thermorex @JackPosobiec Andrew McCarthy is a thug from SDNY. These are his colleagues politically… https://t.co/3cJS5cky4p,,0
1071893085465006085,@CNN Okie dokie!,CNN,0
1071893077923647488,@CNN Good decision,CNN,1
1071893074366803968,@Blue__Domingo @Rosewine1131 @danenglund1 @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews I see what you did there. 😉👏,FoxNews,0
1071893073213427712,@CNN Smartest man in the entire administration right here folks...,CNN,1
1071893061725286403,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews That's from lifting Trump's boots he's licking.,FoxNews,0
1071893056268455936,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Real men stuff themselves into tin… https://t.co/IcJY7LR9l4,FoxNews,1
1071893039260545024,@LindseyGrahamSC @MariaBartiromo @FoxNews @SundayFutures #PoliticalSlut,FoxNews,0
1071893035800297474,"Liberal media won’t cover Macron hurting citizens, yet when @realDonaldTrump protects our border it’s 24/7 news.
Th… https://t.co/SAhrYryDu6",,0
1071893032331567107,@Pajjr2016 @JustClaudia3 @CNN and bolton doesn’t give a shit to read the transcript nor does he care to listen to t… https://t.co/5I3mtjteY2,CNN,-1
1071893029794009088,"@LindseyGrahamSC @MariaBartiromo @FoxNews @SundayFutures Maria, are you that desperate for guests?",FoxNews,-1
1071893025654218752,@CNN Lock him UP.,CNN,0
1071893008847638528,"@davidaxelrod @RahmEmanuel @CNN If she was a man, you'd be calling her the greatest Democratic politician ever. Loss be damned.",CNN,1
1071893008411516930,"'I can't breathe.' Jamal Khashoggi's last words disclosed in transcript, source says @CNN https://t.co/b7cTuu7l1D",CNN,0
1071892997766299648,@maat333 @KonWop @CNN Do you love her?,CNN,1
1071892984566706176,@FoxNews if there is any truth ttruth to this tmust be iinvestigated https://t.co/2gxtMLmjhz,FoxNews,0
1071892984050913280,@FAIRImmigration @FoxNews Very true,FoxNews,1
